Gear ID,4982,Type,Primary Material,Secondary Material,Background,Rarity,Normalized Rarity,Price,Final Price
333,,Tower Shield,Oak,Mithril,Mines,6.79E+02,46.04,470,470 STX
334,,Tower Shield,Oak,Mithril,Candy Land,7.87E+02,53.38,545,545 STX
335,x,Tower Shield,Oak,Mithril,Nirvana,3.12E+03,211.21,2120,2120 STX
336,,Tower Shield,Cherry,Mithril,Woodland,2.91E+01,1.98,30,30 STX
337,,Tower Shield,Cherry,Mithril,Swamp,2.65E+01,1.80,30,30 STX
338,,Tower Shield,Cherry,Mithril,Ocean,2.53E+01,1.71,25,25 STX
339,,Tower Shield,Cherry,Mithril,Mines,2.71E+01,1.83,30,30 STX
340,,Tower Shield,Cherry,Mithril,Candy Land,3.14E+01,2.13,30,30 STX
341,x,Tower Shield,Cherry,Mithril,Nirvana,1.24E+02,8.42,95,95 STX
342,,Tower Shield,Maple,Mithril,Woodland,2.84E+01,1.93,30,30 STX
343,,Tower Shield,Maple,Mithril,Swamp,2.58E+01,1.75,30,30 STX
344,,Tower Shield,Maple,Mithril,Ocean,2.47E+01,1.67,25,25 STX
345,,Tower Shield,Maple,Mithril,Mines,2.64E+01,1.79,30,30 STX
346,,Tower Shield,Maple,Mithril,Candy Land,3.06E+01,2.07,30,30 STX
347,x,Tower Shield,Maple,Mithril,Nirvana,1.21E+02,8.21,90,90 STX
348,,Tower Shield,Birch,Mithril,Woodland,2.78E+01,1.88,30,30 STX
349,,Tower Shield,Birch,Mithril,Swamp,2.53E+01,1.71,25,25 STX
350,,Tower Shield,Birch,Mithril,Ocean,2.41E+01,1.63,25,25 STX
351,,Tower Shield,Birch,Mithril,Mines,2.58E+01,1.75,25,25 STX
352,,Tower Shield,Birch,Mithril,Candy Land,2.99E+01,2.03,30,30 STX
353,x,Tower Shield,Birch,Mithril,Nirvana,1.18E+02,8.02,90,90 STX
354,,Tower Shield,Ebony,Mithril,Woodland,2.81E+01,1.90,30,30 STX
355,,Tower Shield,Ebony,Mithril,Swamp,2.56E+01,1.73,25,25 STX
356,,Tower Shield,Ebony,Mithril,Ocean,2.44E+01,1.65,25,25 STX
357,,Tower Shield,Ebony,Mithril,Mines,2.61E+01,1.77,30,30 STX
358,,Tower Shield,Ebony,Mithril,Candy Land,3.02E+01,2.05,30,30 STX
359,x,Tower Shield,Ebony,Mithril,Nirvana,1.20E+02,8.11,90,90 STX
360,x,Tower Shield,Oak,Adamantite,Woodland,1.05E+03,71.09,720,720 STX
361,,Tower Shield,Oak,Adamantite,Swamp,9.54E+02,64.68,655,655 STX
362,,Tower Shield,Oak,Adamantite,Ocean,9.10E+02,61.70,625,625 STX
363,,Tower Shield,Oak,Adamantite,Mines,9.74E+02,66.03,670,670 STX
364,,Tower Shield,Oak,Adamantite,Candy Land,1.13E+03,76.56,775,775 STX
365,x,Tower Shield,Oak,Adamantite,Nirvana,4.47E+03,302.94,3040,3040 STX
366,x,Tower Shield,Cherry,Adamantite,Woodland,4.18E+01,2.83,40,40 STX
367,,Tower Shield,Cherry,Adamantite,Swamp,3.80E+01,2.58,35,35 STX
368,,Tower Shield,Cherry,Adamantite,Ocean,3.63E+01,2.46,35,35 STX
369,,Tower Shield,Cherry,Adamantite,Mines,3.88E+01,2.63,35,35 STX
370,,Tower Shield,Cherry,Adamantite,Candy Land,4.50E+01,3.05,40,40 STX
371,x,Tower Shield,Cherry,Adamantite,Nirvana,1.78E+02,12.07,130,130 STX
372,x,Tower Shield,Maple,Adamantite,Woodland,4.08E+01,2.76,40,40 STX
373,,Tower Shield,Maple,Adamantite,Swamp,3.71E+01,2.51,35,35 STX
374,,Tower Shield,Maple,Adamantite,Ocean,3.54E+01,2.40,35,35 STX
375,,Tower Shield,Maple,Adamantite,Mines,3.78E+01,2.57,35,35 STX
376,,Tower Shield,Maple,Adamantite,Candy Land,4.39E+01,2.97,40,40 STX
377,x,Tower Shield,Maple,Adamantite,Nirvana,1.74E+02,11.77,130,130 STX
378,x,Tower Shield,Birch,Adamantite,Woodland,3.98E+01,2.70,35,35 STX
379,,Tower Shield,Birch,Adamantite,Swamp,3.62E+01,2.46,35,35 STX
380,,Tower Shield,Birch,Adamantite,Ocean,3.46E+01,2.34,35,35 STX
381,,Tower Shield,Birch,Adamantite,Mines,3.70E+01,2.51,35,35 STX
382,,Tower Shield,Birch,Adamantite,Candy Land,4.29E+01,2.91,40,40 STX
383,x,Tower Shield,Birch,Adamantite,Nirvana,1.70E+02,11.51,125,125 STX
384,x,Tower Shield,Ebony,Adamantite,Woodland,4.03E+01,2.73,35,35 STX
385,,Tower Shield,Ebony,Adamantite,Swamp,3.67E+01,2.48,35,35 STX
386,,Tower Shield,Ebony,Adamantite,Ocean,3.50E+01,2.37,35,35 STX
387,,Tower Shield,Ebony,Adamantite,Mines,3.74E+01,2.54,35,35 STX
388,,Tower Shield,Ebony,Adamantite,Candy Land,4.34E+01,2.94,40,40 STX
389,x,Tower Shield,Ebony,Adamantite,Nirvana,1.72E+02,11.64,125,125 STX
390,,Tower Shield,Oak,Dragon Scale,Woodland,9.01E+02,61.07,620,620 STX
391,,Tower Shield,Oak,Dragon Scale,Swamp,8.20E+02,55.56,565,565 STX
392,,Tower Shield,Oak,Dragon Scale,Ocean,7.82E+02,53.00,540,540 STX
393,,Tower Shield,Oak,Dragon Scale,Mines,8.37E+02,56.72,575,575 STX
394,,Tower Shield,Oak,Dragon Scale,Candy Land,9.70E+02,65.77,670,670 STX
395,x,Tower Shield,Oak,Dragon Scale,Nirvana,3.84E+03,260.24,2610,2610 STX
396,,Tower Shield,Cherry,Dragon Scale,Woodland,3.59E+01,2.43,35,35 STX
397,,Tower Shield,Cherry,Dragon Scale,Swamp,3.27E+01,2.21,30,30 STX
398,,Tower Shield,Cherry,Dragon Scale,Ocean,3.12E+01,2.11,30,30 STX
399,,Tower Shield,Cherry,Dragon Scale,Mines,3.33E+01,2.26,35,35 STX
400,,Tower Shield,Cherry,Dragon Scale,Candy Land,3.87E+01,2.62,35,35 STX
401,x,Tower Shield,Cherry,Dragon Scale,Nirvana,1.53E+02,10.37,115,115 STX
402,,Tower Shield,Maple,Dragon Scale,Woodland,3.50E+01,2.37,35,35 STX
403,,Tower Shield,Maple,Dragon Scale,Swamp,3.18E+01,2.16,30,30 STX
404,,Tower Shield,Maple,Dragon Scale,Ocean,3.04E+01,2.06,30,30 STX
405,,Tower Shield,Maple,Dragon Scale,Mines,3.25E+01,2.20,30,30 STX
406,,Tower Shield,Maple,Dragon Scale,Candy Land,3.77E+01,2.56,35,35 STX
407,x,Tower Shield,Maple,Dragon Scale,Nirvana,1.49E+02,10.11,110,110 STX
408,,Tower Shield,Birch,Dragon Scale,Woodland,3.42E+01,2.32,35,35 STX
409,,Tower Shield,Birch,Dragon Scale,Swamp,3.11E+01,2.11,30,30 STX
410,,Tower Shield,Birch,Dragon Scale,Ocean,2.97E+01,2.01,30,30 STX
411,,Tower Shield,Birch,Dragon Scale,Mines,3.18E+01,2.15,30,30 STX
412,,Tower Shield,Birch,Dragon Scale,Candy Land,3.68E+01,2.50,35,35 STX
413,x,Tower Shield,Birch,Dragon Scale,Nirvana,1.46E+02,9.88,110,110 STX
414,,Tower Shield,Ebony,Dragon Scale,Woodland,3.46E+01,2.35,35,35 STX
415,,Tower Shield,Ebony,Dragon Scale,Swamp,3.15E+01,2.13,30,30 STX
416,,Tower Shield,Ebony,Dragon Scale,Ocean,3.00E+01,2.04,30,30 STX
417,,Tower Shield,Ebony,Dragon Scale,Mines,3.21E+01,2.18,30,30 STX
418,,Tower Shield,Ebony,Dragon Scale,Candy Land,3.73E+01,2.53,35,35 STX
419,x,Tower Shield,Ebony,Dragon Scale,Nirvana,1.47E+02,10.00,110,110 STX
420,,Kiteshield,Oak,Iron,Woodland,5.98E+02,40.54,415,415 STX
421,,Kiteshield,Oak,Iron,Swamp,5.44E+02,36.88,380,380 STX
422,,Kiteshield,Oak,Iron,Ocean,5.19E+02,35.18,360,360 STX
423,,Kiteshield,Oak,Iron,Mines,5.55E+02,37.65,385,385 STX
424,,Kiteshield,Oak,Iron,Candy Land,6.44E+02,43.66,445,445 STX
425,,Kiteshield,Oak,Iron,Nirvana,2.55E+03,172.75,1740,1740 STX
426,,Kiteshield,Cherry,Iron,Woodland,2.38E+01,1.62,25,25 STX
427,,Kiteshield,Cherry,Iron,Swamp,2.17E+01,1.47,25,25 STX
428,,Kiteshield,Cherry,Iron,Ocean,2.07E+01,1.40,25,25 STX
429,,Kiteshield,Cherry,Iron,Mines,2.21E+01,1.50,25,25 STX
430,,Kiteshield,Cherry,Iron,Candy Land,2.57E+01,1.74,25,25 STX
431,x,Kiteshield,Cherry,Iron,Nirvana,1.02E+02,6.88,80,80 STX
432,,Kiteshield,Maple,Iron,Woodland,2.32E+01,1.58,25,25 STX
433,,Kiteshield,Maple,Iron,Swamp,2.11E+01,1.43,25,25 STX
434,,Kiteshield,Maple,Iron,Ocean,2.02E+01,1.37,25,25 STX
435,,Kiteshield,Maple,Iron,Mines,2.16E+01,1.46,25,25 STX
436,,Kiteshield,Maple,Iron,Candy Land,2.50E+01,1.70,25,25 STX
437,,Kiteshield,Maple,Iron,Nirvana,9.90E+01,6.71,75,75 STX
438,,Kiteshield,Birch,Iron,Woodland,2.27E+01,1.54,25,25 STX
439,,Kiteshield,Birch,Iron,Swamp,2.07E+01,1.40,25,25 STX
440,,Kiteshield,Birch,Iron,Ocean,1.97E+01,1.34,25,25 STX
441,,Kiteshield,Birch,Iron,Mines,2.11E+01,1.43,25,25 STX
442,,Kiteshield,Birch,Iron,Candy Land,2.45E+01,1.66,25,25 STX
443,x,Kiteshield,Birch,Iron,Nirvana,9.68E+01,6.56,75,75 STX
444,,Kiteshield,Ebony,Iron,Woodland,2.30E+01,1.56,25,25 STX
445,,Kiteshield,Ebony,Iron,Swamp,2.09E+01,1.42,25,25 STX
446,,Kiteshield,Ebony,Iron,Ocean,1.99E+01,1.35,25,25 STX
447,,Kiteshield,Ebony,Iron,Mines,2.13E+01,1.45,25,25 STX
448,,Kiteshield,Ebony,Iron,Candy Land,2.47E+01,1.68,25,25 STX
449,x,Kiteshield,Ebony,Iron,Nirvana,9.79E+01,6.64,75,75 STX
450,,Kiteshield,Oak,Vulcanic,Woodland,1.72E+03,116.63,1175,1175 STX
451,,Kiteshield,Oak,Vulcanic,Swamp,1.57E+03,106.11,1070,1070 STX
452,,Kiteshield,Oak,Vulcanic,Ocean,1.49E+03,101.22,1020,1020 STX
453,,Kiteshield,Oak,Vulcanic,Mines,1.60E+03,108.32,1095,1095 STX
454,,Kiteshield,Oak,Vulcanic,Candy Land,1.85E+03,125.59,1265,1265 STX
455,x,Kiteshield,Oak,Vulcanic,Nirvana,7.33E+03,496.97,4980,4980 STX
456,x,Kiteshield,Cherry,Vulcanic,Woodland,6.86E+01,4.65,55,55 STX
457,x,Kiteshield,Cherry,Vulcanic,Swamp,6.24E+01,4.23,50,50 STX
458,x,Kiteshield,Cherry,Vulcanic,Ocean,5.95E+01,4.03,50,50 STX
459,x,Kiteshield,Cherry,Vulcanic,Mines,6.37E+01,4.32,55,55 STX
460,x,Kiteshield,Cherry,Vulcanic,Candy Land,7.38E+01,5.01,60,60 STX
461,x,Kiteshield,Cherry,Vulcanic,Nirvana,2.92E+02,19.81,210,210 STX
462,x,Kiteshield,Maple,Vulcanic,Woodland,6.69E+01,4.53,55,55 STX
463,x,Kiteshield,Maple,Vulcanic,Swamp,6.08E+01,4.12,50,50 STX
464,x,Kiteshield,Maple,Vulcanic,Ocean,5.80E+01,3.93,50,50 STX
465,x,Kiteshield,Maple,Vulcanic,Mines,6.21E+01,4.21,50,50 STX
466,x,Kiteshield,Maple,Vulcanic,Candy Land,7.20E+01,4.88,60,60 STX
467,x,Kiteshield,Maple,Vulcanic,Nirvana,2.85E+02,19.31,205,205 STX
468,,Kiteshield,Birch,Vulcanic,Woodland,6.53E+01,4.43,55,55 STX
469,,Kiteshield,Birch,Vulcanic,Swamp,5.95E+01,4.03,50,50 STX
470,,Kiteshield,Birch,Vulcanic,Ocean,5.67E+01,3.84,50,50 STX
471,,Kiteshield,Birch,Vulcanic,Mines,6.07E+01,4.11,50,50 STX
472,x,Kiteshield,Birch,Vulcanic,Candy Land,7.04E+01,4.77,60,60 STX
473,x,Kiteshield,Birch,Vulcanic,Nirvana,2.78E+02,18.88,200,200 STX
474,,Kiteshield,Ebony,Vulcanic,Woodland,6.61E+01,4.48,55,55 STX
475,,Kiteshield,Ebony,Vulcanic,Swamp,6.01E+01,4.08,50,50 STX
476,,Kiteshield,Ebony,Vulcanic,Ocean,5.74E+01,3.89,50,50 STX
477,,Kiteshield,Ebony,Vulcanic,Mines,6.14E+01,4.16,50,50 STX
478,x,Kiteshield,Ebony,Vulcanic,Candy Land,7.12E+01,4.82,60,60 STX
479,x,Kiteshield,Ebony,Vulcanic,Nirvana,2.82E+02,19.09,200,200 STX
480,,Kiteshield,Oak,Steel,Woodland,7.17E+02,48.62,495,495 STX
481,,Kiteshield,Oak,Steel,Swamp,6.53E+02,44.24,450,450 STX
482,,Kiteshield,Oak,Steel,Ocean,6.23E+02,42.20,430,430 STX
483,,Kiteshield,Oak,Steel,Mines,6.66E+02,45.16,460,460 STX
484,,Kiteshield,Oak,Steel,Candy Land,7.72E+02,52.36,535,535 STX
485,,Kiteshield,Oak,Steel,Nirvana,3.06E+03,207.20,2080,2080 STX
486,,Kiteshield,Cherry,Steel,Woodland,2.86E+01,1.94,30,30 STX
487,,Kiteshield,Cherry,Steel,Swamp,2.60E+01,1.76,30,30 STX
488,,Kiteshield,Cherry,Steel,Ocean,2.48E+01,1.68,25,25 STX
489,,Kiteshield,Cherry,Steel,Mines,2.66E+01,1.80,30,30 STX
490,,Kiteshield,Cherry,Steel,Candy Land,3.08E+01,2.09,30,30 STX
491,x,Kiteshield,Cherry,Steel,Nirvana,1.22E+02,8.26,95,95 STX
492,,Kiteshield,Maple,Steel,Woodland,2.79E+01,1.89,30,30 STX
493,,Kiteshield,Maple,Steel,Swamp,2.54E+01,1.72,25,25 STX
494,,Kiteshield,Maple,Steel,Ocean,2.42E+01,1.64,25,25 STX
495,,Kiteshield,Maple,Steel,Mines,2.59E+01,1.75,30,30 STX
496,,Kiteshield,Maple,Steel,Candy Land,3.00E+01,2.03,30,30 STX
497,,Kiteshield,Maple,Steel,Nirvana,1.19E+02,8.05,90,90 STX
498,,Kiteshield,Birch,Steel,Woodland,2.72E+01,1.85,30,30 STX
499,,Kiteshield,Birch,Steel,Swamp,2.48E+01,1.68,25,25 STX
500,,Kiteshield,Birch,Steel,Ocean,2.36E+01,1.60,25,25 STX
501,,Kiteshield,Birch,Steel,Mines,2.53E+01,1.72,25,25 STX
502,,Kiteshield,Birch,Steel,Candy Land,2.93E+01,1.99,30,30 STX
503,x,Kiteshield,Birch,Steel,Nirvana,1.16E+02,7.87,90,90 STX
504,,Kiteshield,Ebony,Steel,Woodland,2.76E+01,1.87,30,30 STX
505,,Kiteshield,Ebony,Steel,Swamp,2.51E+01,1.70,25,25 STX
506,,Kiteshield,Ebony,Steel,Ocean,2.39E+01,1.62,25,25 STX
507,,Kiteshield,Ebony,Steel,Mines,2.56E+01,1.73,25,25 STX
508,,Kiteshield,Ebony,Steel,Candy Land,2.97E+01,2.01,30,30 STX
509,x,Kiteshield,Ebony,Steel,Nirvana,1.17E+02,7.96,90,90 STX
510,,Kiteshield,Oak,Black,Woodland,7.16E+02,48.53,495,495 STX
511,,Kiteshield,Oak,Black,Swamp,6.51E+02,44.15,450,450 STX
512,,Kiteshield,Oak,Black,Ocean,6.21E+02,42.11,430,430 STX
513,,Kiteshield,Oak,Black,Mines,6.65E+02,45.07,460,460 STX
514,,Kiteshield,Oak,Black,Candy Land,7.71E+02,52.26,535,535 STX
515,,Kiteshield,Oak,Black,Nirvana,3.05E+03,206.78,2080,2080 STX
516,,Kiteshield,Cherry,Black,Woodland,2.85E+01,1.93,30,30 STX
517,,Kiteshield,Cherry,Black,Swamp,2.60E+01,1.76,30,30 STX
518,,Kiteshield,Cherry,Black,Ocean,2.48E+01,1.68,25,25 STX
519,,Kiteshield,Cherry,Black,Mines,2.65E+01,1.80,30,30 STX
520,,Kiteshield,Cherry,Black,Candy Land,3.07E+01,2.08,30,30 STX
521,x,Kiteshield,Cherry,Black,Nirvana,1.22E+02,8.24,90,90 STX
522,,Kiteshield,Maple,Black,Woodland,2.78E+01,1.89,30,30 STX
523,,Kiteshield,Maple,Black,Swamp,2.53E+01,1.72,25,25 STX
524,,Kiteshield,Maple,Black,Ocean,2.41E+01,1.64,25,25 STX
525,,Kiteshield,Maple,Black,Mines,2.58E+01,1.75,30,30 STX
526,,Kiteshield,Maple,Black,Candy Land,3.00E+01,2.03,30,30 STX
527,,Kiteshield,Maple,Black,Nirvana,1.19E+02,8.03,90,90 STX
528,,Kiteshield,Birch,Black,Woodland,2.72E+01,1.84,30,30 STX
529,,Kiteshield,Birch,Black,Swamp,2.47E+01,1.68,25,25 STX
530,,Kiteshield,Birch,Black,Ocean,2.36E+01,1.60,25,25 STX
531,,Kiteshield,Birch,Black,Mines,2.53E+01,1.71,25,25 STX
532,,Kiteshield,Birch,Black,Candy Land,2.93E+01,1.98,30,30 STX
533,x,Kiteshield,Birch,Black,Nirvana,1.16E+02,7.85,90,90 STX
534,x,Kiteshield,Ebony,Black,Woodland,2.75E+01,1.86,30,30 STX
535,x,Kiteshield,Ebony,Black,Swamp,2.50E+01,1.70,25,25 STX
536,x,Kiteshield,Ebony,Black,Ocean,2.39E+01,1.62,25,25 STX
537,x,Kiteshield,Ebony,Black,Mines,2.55E+01,1.73,25,25 STX
538,x,Kiteshield,Ebony,Black,Candy Land,2.96E+01,2.01,30,30 STX
539,x,Kiteshield,Ebony,Black,Nirvana,1.17E+02,7.94,90,90 STX
540,,Kiteshield,Oak,Mithril,Woodland,6.81E+02,46.16,470,470 STX
541,,Kiteshield,Oak,Mithril,Swamp,6.20E+02,41.99,430,430 STX
542,,Kiteshield,Oak,Mithril,Ocean,5.91E+02,40.06,410,410 STX
543,,Kiteshield,Oak,Mithril,Mines,6.32E+02,42.87,440,440 STX
544,,Kiteshield,Oak,Mithril,Candy Land,7.33E+02,49.71,505,505 STX
545,x,Kiteshield,Oak,Mithril,Nirvana,2.90E+03,196.69,1975,1975 STX
546,,Kiteshield,Cherry,Mithril,Woodland,2.71E+01,1.84,30,30 STX
547,,Kiteshield,Cherry,Mithril,Swamp,2.47E+01,1.67,25,25 STX
548,,Kiteshield,Cherry,Mithril,Ocean,2.36E+01,1.60,25,25 STX
549,,Kiteshield,Cherry,Mithril,Mines,2.52E+01,1.71,25,25 STX
550,,Kiteshield,Cherry,Mithril,Candy Land,2.92E+01,1.98,30,30 STX
551,x,Kiteshield,Cherry,Mithril,Nirvana,1.16E+02,7.84,90,90 STX
552,,Kiteshield,Maple,Mithril,Woodland,2.65E+01,1.79,30,30 STX
553,,Kiteshield,Maple,Mithril,Swamp,2.41E+01,1.63,25,25 STX
554,,Kiteshield,Maple,Mithril,Ocean,2.30E+01,1.56,25,25 STX
555,,Kiteshield,Maple,Mithril,Mines,2.46E+01,1.67,25,25 STX
556,,Kiteshield,Maple,Mithril,Candy Land,2.85E+01,1.93,30,30 STX
557,x,Kiteshield,Maple,Mithril,Nirvana,1.13E+02,7.64,85,85 STX
558,,Kiteshield,Birch,Mithril,Woodland,2.59E+01,1.75,30,30 STX
559,,Kiteshield,Birch,Mithril,Swamp,2.35E+01,1.59,25,25 STX
560,,Kiteshield,Birch,Mithril,Ocean,2.24E+01,1.52,25,25 STX
561,,Kiteshield,Birch,Mithril,Mines,2.40E+01,1.63,25,25 STX
562,,Kiteshield,Birch,Mithril,Candy Land,2.79E+01,1.89,30,30 STX
563,x,Kiteshield,Birch,Mithril,Nirvana,1.10E+02,7.47,85,85 STX
564,,Kiteshield,Ebony,Mithril,Woodland,2.62E+01,1.77,30,30 STX
565,,Kiteshield,Ebony,Mithril,Swamp,2.38E+01,1.61,25,25 STX
566,,Kiteshield,Ebony,Mithril,Ocean,2.27E+01,1.54,25,25 STX
567,,Kiteshield,Ebony,Mithril,Mines,2.43E+01,1.65,25,25 STX
568,,Kiteshield,Ebony,Mithril,Candy Land,2.82E+01,1.91,30,30 STX
569,x,Kiteshield,Ebony,Mithril,Nirvana,1.11E+02,7.55,85,85 STX
570,x,Kiteshield,Oak,Adamantite,Woodland,9.77E+02,66.20,670,670 STX
571,,Kiteshield,Oak,Adamantite,Swamp,8.89E+02,60.23,610,610 STX
572,,Kiteshield,Oak,Adamantite,Ocean,8.48E+02,57.46,585,585 STX
573,,Kiteshield,Oak,Adamantite,Mines,9.07E+02,61.49,625,625 STX
574,,Kiteshield,Oak,Adamantite,Candy Land,1.05E+03,71.29,725,725 STX
575,x,Kiteshield,Oak,Adamantite,Nirvana,4.16E+03,282.11,2830,2830 STX
576,x,Kiteshield,Cherry,Adamantite,Woodland,3.89E+01,2.64,35,35 STX
577,,Kiteshield,Cherry,Adamantite,Swamp,3.54E+01,2.40,35,35 STX
578,,Kiteshield,Cherry,Adamantite,Ocean,3.38E+01,2.29,35,35 STX
579,,Kiteshield,Cherry,Adamantite,Mines,3.62E+01,2.45,35,35 STX
580,,Kiteshield,Cherry,Adamantite,Candy Land,4.19E+01,2.84,40,40 STX
581,x,Kiteshield,Cherry,Adamantite,Nirvana,1.66E+02,11.24,120,120 STX
582,x,Kiteshield,Maple,Adamantite,Woodland,3.79E+01,2.57,35,35 STX
583,,Kiteshield,Maple,Adamantite,Swamp,3.45E+01,2.34,35,35 STX
584,,Kiteshield,Maple,Adamantite,Ocean,3.29E+01,2.23,30,30 STX
585,,Kiteshield,Maple,Adamantite,Mines,3.52E+01,2.39,35,35 STX
586,,Kiteshield,Maple,Adamantite,Candy Land,4.09E+01,2.77,40,40 STX
587,x,Kiteshield,Maple,Adamantite,Nirvana,1.62E+02,10.96,120,120 STX
588,x,Kiteshield,Birch,Adamantite,Woodland,3.71E+01,2.51,35,35 STX
589,,Kiteshield,Birch,Adamantite,Swamp,3.37E+01,2.29,35,35 STX
590,,Kiteshield,Birch,Adamantite,Ocean,3.22E+01,2.18,30,30 STX
591,,Kiteshield,Birch,Adamantite,Mines,3.45E+01,2.34,35,35 STX
592,,Kiteshield,Birch,Adamantite,Candy Land,3.99E+01,2.71,35,35 STX
593,x,Kiteshield,Birch,Adamantite,Nirvana,1.58E+02,10.71,115,115 STX
594,,Kiteshield,Ebony,Adamantite,Woodland,3.75E+01,2.54,35,35 STX
595,,Kiteshield,Ebony,Adamantite,Swamp,3.41E+01,2.31,35,35 STX
596,,Kiteshield,Ebony,Adamantite,Ocean,3.26E+01,2.21,30,30 STX
597,,Kiteshield,Ebony,Adamantite,Mines,3.48E+01,2.36,35,35 STX
598,,Kiteshield,Ebony,Adamantite,Candy Land,4.04E+01,2.74,35,35 STX
599,x,Kiteshield,Ebony,Adamantite,Nirvana,1.60E+02,10.84,120,120 STX
600,,Kiteshield,Oak,Dragon Scale,Woodland,8.39E+02,56.87,580,580 STX
601,,Kiteshield,Oak,Dragon Scale,Swamp,7.63E+02,51.74,525,525 STX
602,,Kiteshield,Oak,Dragon Scale,Ocean,7.28E+02,49.36,505,505 STX
603,,Kiteshield,Oak,Dragon Scale,Mines,7.79E+02,52.82,540,540 STX
604,,Kiteshield,Oak,Dragon Scale,Candy Land,9.04E+02,61.24,620,620 STX
605,x,Kiteshield,Oak,Dragon Scale,Nirvana,3.58E+03,242.35,2435,2435 STX
606,,Kiteshield,Cherry,Dragon Scale,Woodland,3.34E+01,2.27,35,35 STX
607,,Kiteshield,Cherry,Dragon Scale,Swamp,3.04E+01,2.06,30,30 STX
608,,Kiteshield,Cherry,Dragon Scale,Ocean,2.90E+01,1.97,30,30 STX
609,,Kiteshield,Cherry,Dragon Scale,Mines,3.11E+01,2.11,30,30 STX
610,,Kiteshield,Cherry,Dragon Scale,Candy Land,3.60E+01,2.44,35,35 STX
611,x,Kiteshield,Cherry,Dragon Scale,Nirvana,1.42E+02,9.66,105,105 STX
612,,Kiteshield,Maple,Dragon Scale,Woodland,3.26E+01,2.21,30,30 STX
613,,Kiteshield,Maple,Dragon Scale,Swamp,2.97E+01,2.01,30,30 STX
614,,Kiteshield,Maple,Dragon Scale,Ocean,2.83E+01,1.92,30,30 STX
615,,Kiteshield,Maple,Dragon Scale,Mines,3.03E+01,2.05,30,30 STX
616,,Kiteshield,Maple,Dragon Scale,Candy Land,3.51E+01,2.38,35,35 STX
617,x,Kiteshield,Maple,Dragon Scale,Nirvana,1.39E+02,9.42,105,105 STX
618,,Kiteshield,Birch,Dragon Scale,Woodland,3.19E+01,2.16,30,30 STX
619,,Kiteshield,Birch,Dragon Scale,Swamp,2.90E+01,1.97,30,30 STX
620,,Kiteshield,Birch,Dragon Scale,Ocean,2.77E+01,1.87,30,30 STX
621,,Kiteshield,Birch,Dragon Scale,Mines,2.96E+01,2.01,30,30 STX
622,,Kiteshield,Birch,Dragon Scale,Candy Land,3.43E+01,2.33,35,35 STX
623,x,Kiteshield,Birch,Dragon Scale,Nirvana,1.36E+02,9.20,100,100 STX
624,,Kiteshield,Ebony,Dragon Scale,Woodland,3.22E+01,2.18,30,30 STX
625,,Kiteshield,Ebony,Dragon Scale,Swamp,2.93E+01,1.99,30,30 STX
626,,Kiteshield,Ebony,Dragon Scale,Ocean,2.80E+01,1.90,30,30 STX
627,,Kiteshield,Ebony,Dragon Scale,Mines,2.99E+01,2.03,30,30 STX
628,,Kiteshield,Ebony,Dragon Scale,Candy Land,3.47E+01,2.35,35,35 STX
629,x,Kiteshield,Ebony,Dragon Scale,Nirvana,1.37E+02,9.31,105,105 STX
630,,Hand Axe,Iron,Oak,Woodland,5.91E+02,40.04,410,410 STX
631,,Hand Axe,Iron,Oak,Swamp,5.37E+02,36.43,375,375 STX
632,,Hand Axe,Iron,Oak,Ocean,5.13E+02,34.75,355,355 STX
633,,Hand Axe,Iron,Oak,Mines,5.49E+02,37.19,380,380 STX
634,,Hand Axe,Iron,Oak,Candy Land,6.36E+02,43.12,440,440 STX
635,,Hand Axe,Iron,Oak,Nirvana,2.52E+03,170.62,1715,1715 STX
636,,Hand Axe,Iron,Cherry,Woodland,2.35E+01,1.60,25,25 STX
637,,Hand Axe,Iron,Cherry,Swamp,2.14E+01,1.45,25,25 STX
638,,Hand Axe,Iron,Cherry,Ocean,2.04E+01,1.38,25,25 STX
639,,Hand Axe,Iron,Cherry,Mines,2.19E+01,1.48,25,25 STX
640,,Hand Axe,Iron,Cherry,Candy Land,2.53E+01,1.72,25,25 STX
641,,Hand Axe,Iron,Cherry,Nirvana,1.00E+02,6.80,80,80 STX
642,,Hand Axe,Iron,Maple,Woodland,2.30E+01,1.56,25,25 STX
643,,Hand Axe,Iron,Maple,Swamp,2.09E+01,1.42,25,25 STX
644,,Hand Axe,Iron,Maple,Ocean,1.99E+01,1.35,25,25 STX
645,,Hand Axe,Iron,Maple,Mines,2.13E+01,1.44,25,25 STX
646,,Hand Axe,Iron,Maple,Candy Land,2.47E+01,1.68,25,25 STX
647,,Hand Axe,Iron,Maple,Nirvana,9.78E+01,6.63,75,75 STX
648,,Hand Axe,Iron,Birch,Woodland,2.24E+01,1.52,25,25 STX
649,,Hand Axe,Iron,Birch,Swamp,2.04E+01,1.38,25,25 STX
650,,Hand Axe,Iron,Birch,Ocean,1.95E+01,1.32,25,25 STX
651,,Hand Axe,Iron,Birch,Mines,2.08E+01,1.41,25,25 STX
652,,Hand Axe,Iron,Birch,Candy Land,2.42E+01,1.64,25,25 STX
653,,Hand Axe,Iron,Birch,Nirvana,9.56E+01,6.48,75,75 STX
